"Date","alpha_0.01","alpha_0.05"
"2008-03-12",-3.86573956456998,-2.42821740657554
"2008-03-13",-3.73683870940979,-2.36346453384409
"2008-03-14",-3.64745787442644,-2.31070443471529
"2008-03-17",-3.74808898537976,-2.36045877784463
"2008-03-18",-3.65393989274497,-2.32429469435984
"2008-03-19",-4.50640626742772,-2.88685070526476
"2008-03-20",-4.53226113636692,-2.89334103048567
"2008-03-24",-4.68402986516324,-2.97820858652679
"2008-03-25",-4.62171209313064,-2.95055252035297
"2008-03-26",-4.48793401233514,-2.854348750649
"2008-03-27",-4.41184347727433,-2.81161743190455
"2008-03-28",-4.26463244560053,-2.74527721336879
"2008-03-31",-4.1922983069238,-2.66393432680412
"2008-04-01",-4.06452544264405,-2.59687298209349
"2008-04-02",-4.60634291062247,-2.94058171167174
"2008-04-03",-4.47370255742863,-2.85562556074016
"2008-04-04",-4.28643069673964,-2.74784895075297
"2008-04-07",-4.17162251347529,-2.6714693990507
"2008-04-08",-4.00903921464206,-2.57638717453522
"2008-04-09",-3.941525321597,-2.52016114035352
"2008-04-10",-3.84719659912373,-2.46203910822037
"2008-04-11",-3.73420294233087,-2.37590050259123
"2008-04-14",-3.74681857695529,-2.37651410317763
"2008-04-15",-3.68933955209442,-2.35213561437079
"2008-04-16",-3.53040570664718,-2.24153045373182
"2008-04-17",-3.59649010255323,-2.29717307693799
"2008-04-18",-3.50957931792188,-2.23081113000585
"2008-04-21",-3.54872665421971,-2.26160084690788
"2008-04-22",-3.40816897330655,-2.16709779592696
"2008-04-23",-3.35222675166213,-2.14123676283752
"2008-04-24",-3.26387800548167,-2.06920004081265
"2008-04-25",-3.17486913768067,-2.02149585667547
"2008-04-28",-3.07515019045657,-1.95404251847418
"2008-04-29",-3.0095855787445,-1.888059975011
"2008-04-30",-2.91036644563166,-1.83100338294982
"2008-05-01",-2.83380261611471,-1.77332660346435
"2008-05-02",-3.02356412061496,-1.91662454353862
"2008-05-05",-2.86359125704707,-1.8344409469337
"2008-05-06",-2.80646470934015,-1.77167269120885
"2008-05-07",-2.70990926609853,-1.71528080889252
"2008-05-08",-2.89979793828893,-1.83388903898269
"2008-05-09",-2.80694925909266,-1.76611902932871
"2008-05-12",-2.71465486671844,-1.71124108830268
"2008-05-13",-2.72087986913542,-1.70980275022865
"2008-05-14",-2.56704484103793,-1.64006888629759
