"Date","alpha_0.01","alpha_0.05"
"2007-06-13",-2.07777741142866,-1.34174074417755
"2007-06-14",-2.14945380017527,-1.39222352018174
"2007-06-15",-2.11178826384518,-1.36449341252796
"2007-06-18",-2.10126701702697,-1.34357070874315
"2007-06-19",-2.05190952358779,-1.32295939234568
"2007-06-20",-2.01301502602482,-1.29462502162162
"2007-06-21",-2.12084341779811,-1.36803717171449
"2007-06-22",-2.09437771178847,-1.3493746586973
"2007-06-25",-2.14761123817621,-1.38903963728012
"2007-06-26",-2.11112267765791,-1.36209325060839
"2007-06-27",-2.08152894923652,-1.34767649468384
"2007-06-28",-2.07757554995767,-1.34070926677496
"2007-06-29",-2.04506462862093,-1.31474955525593
"2007-07-02",-2.01559931657168,-1.29588655544464
"2007-07-03",-2.05810310390097,-1.33274010867939
"2007-07-05",-2.03697476867834,-1.30735794458628
"2007-07-06",-2.00031615539287,-1.28037412226664
"2007-07-09",-1.94890335592116,-1.2649082956623
"2007-07-10",-1.94179750342709,-1.2490528651802
"2007-07-11",-2.06621935090073,-1.32593489160178
"2007-07-12",-2.02928953316591,-1.29906777740324
"2007-07-13",-2.20121259255649,-1.4174891276817
"2007-07-16",-2.15646415038517,-1.38150055427127
"2007-07-17",-2.12778292883987,-1.35319052982361
"2007-07-18",-2.07918200430534,-1.33585582653216
"2007-07-19",-2.03352683649361,-1.30949817323579
"2007-07-20",-2.01571554011206,-1.30231712588092
"2007-07-23",-2.08228916432411,-1.34647935077715
"2007-07-24",-2.08671847194266,-1.32922335181099
"2007-07-25",-2.35885570560797,-1.51107876176895
"2007-07-26",-2.29555314299547,-1.4818728502127
"2007-07-27",-2.62053506994789,-1.69516605001897
"2007-07-30",-2.70143612978798,-1.74520055561484
"2007-07-31",-2.67992745431344,-1.72129835078821
"2007-08-01",-2.66248753233991,-1.71688894674726
"2007-08-02",-2.57661278493082,-1.66680751399392
"2007-08-03",-2.52548044829475,-1.62418153594603
"2007-08-06",-2.96776000568775,-1.90150116560572
"2007-08-07",-3.07708188129971,-1.98573122413078
"2007-08-08",-2.96146900375905,-1.91907543485531
"2007-08-09",-2.95583705545023,-1.90159153977163
"2007-08-10",-3.41049574603752,-2.19152841305796
"2007-08-13",-3.29043258631181,-2.12910386837127
"2007-08-14",-3.18268572729945,-2.07180006536568
"2007-08-15",-3.24653890044088,-2.09726688389181
"2007-08-16",-3.22459580899096,-2.08008631404293
"2007-08-17",-3.19908938942331,-2.06851506363069
"2007-08-20",-3.33550932601598,-2.16285171895207
"2007-08-21",-3.23823020133134,-2.0926051577996
"2007-08-22",-3.11553674269894,-2.02076464975372
"2007-08-23",-3.08670125916395,-1.99881291721085
